date,control_point,arrive_resident,arrive_mainland,arrive_others,arrive_total,departure_resident,departure_mainland,departure_others,departure_total
2020-09-02,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-02,Shenzhen Bay,1012,89,2,1103,710,82,2,794
2020-09-02,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-02,Harbour Control,0,0,0,0,0,0,0,0
2020-09-02,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-02,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-02,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-03,Airport,622,4,15,641,1466,12,28,1506
2020-09-03,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-03,Hung Hom,0,0,0,0,0,0,0,0
2020-09-03,Lo Wu,0,0,0,0,0,0,0,0
2020-09-03,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-03,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-03,Hong Kong-Zhuhai-Macao Bridge,84,4,4,92,141,7,2,150
2020-09-03,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-03,Man Kam To,0,0,0,0,0,0,0,0
2020-09-03,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-03,Shenzhen Bay,1032,79,4,1115,756,86,7,849
2020-09-03,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-03,Harbour Control,0,0,0,0,0,0,0,0
2020-09-03,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-03,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-03,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-04,Airport,1231,5,32,1268,1377,16,41,1434
2020-09-04,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-04,Hung Hom,0,0,0,0,0,0,0,0
2020-09-04,Lo Wu,0,0,0,0,0,0,0,0
2020-09-04,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-04,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-04,Hong Kong-Zhuhai-Macao Bridge,72,2,6,80,175,6,9,190
2020-09-04,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-04,Man Kam To,0,0,0,0,0,0,0,0
2020-09-04,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-04,Shenzhen Bay,845,114,4,963,695,80,2,777
2020-09-04,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-04,Harbour Control,0,0,0,0,0,0,0,0
2020-09-04,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-04,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-04,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-05,Airport,1046,11,28,1085,1900,40,70,2010
2020-09-05,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-05,Hung Hom,0,0,0,0,0,0,0,0
2020-09-05,Lo Wu,0,0,0,0,0,0,0,0
2020-09-05,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-05,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-05,Hong Kong-Zhuhai-Macao Bridge,71,4,6,81,100,6,6,112
2020-09-05,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-05,Man Kam To,0,0,0,0,0,0,0,0
2020-09-05,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-05,Shenzhen Bay,1401,154,5,1560,550,82,3,635
2020-09-05,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-05,Harbour Control,0,0,0,0,0,0,0,0
2020-09-05,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-05,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-05,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-06,Airport,1093,5,51,1149,1633,31,69,1733
2020-09-06,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-06,Hung Hom,0,0,0,0,0,0,0,0
2020-09-06,Lo Wu,0,0,0,0,0,0,0,0
2020-09-06,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-06,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-06,Hong Kong-Zhuhai-Macao Bridge,199,10,6,215,39,3,0,42
2020-09-06,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-06,Man Kam To,0,0,0,0,0,0,0,0
2020-09-06,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-06,Shenzhen Bay,2543,257,12,2812,337,44,2,383
2020-09-06,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-06,Harbour Control,0,0,0,0,0,0,0,0
2020-09-06,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-06,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-06,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-07,Airport,614,5,19,638,1242,5,39,1286
2020-09-07,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-07,Hung Hom,0,0,0,0,0,0,0,0
2020-09-07,Lo Wu,0,0,0,0,0,0,0,0
2020-09-07,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-07,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-07,Hong Kong-Zhuhai-Macao Bridge,125,8,4,137,71,3,1,75
2020-09-07,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-07,Man Kam To,0,0,0,0,0,0,0,0
2020-09-07,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-07,Shenzhen Bay,1680,170,6,1856,360,43,2,405
2020-09-07,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-07,Harbour Control,0,0,0,0,0,0,0,0
2020-09-07,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-07,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-07,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-08,Airport,1030,9,45,1084,1378,27,46,1451
2020-09-08,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-08,Hung Hom,0,0,0,0,0,0,0,0
2020-09-08,Lo Wu,0,0,0,0,0,0,0,0
2020-09-08,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-08,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-08,Hong Kong-Zhuhai-Macao Bridge,167,10,5,182,114,12,3,129
2020-09-08,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-08,Man Kam To,0,0,0,0,0,0,0,0
2020-09-08,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-08,Shenzhen Bay,2340,290,7,2637,735,64,7,806
2020-09-08,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-08,Harbour Control,0,0,0,0,0,0,0,0
2020-09-08,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-08,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-08,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-09,Airport,916,9,24,949,1181,18,115,1314
2020-09-09,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-09,Hung Hom,0,0,0,0,0,0,0,0
2020-09-09,Lo Wu,0,0,0,0,0,0,0,0
2020-09-09,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-09,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-09,Hong Kong-Zhuhai-Macao Bridge,137,7,50,194,113,9,3,125
2020-09-09,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-09,Man Kam To,0,0,0,0,0,0,0,0
2020-09-09,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-09,Shenzhen Bay,2182,291,9,2482,636,96,4,736
2020-09-09,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-09,Harbour Control,0,0,0,0,0,0,0,0
2020-09-09,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-09,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-09,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-10,Airport,688,4,15,707,1199,11,37,1247
2020-09-10,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-10,Hung Hom,0,0,0,0,0,0,0,0
2020-09-10,Lo Wu,0,0,0,0,0,0,0,0
2020-09-10,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-10,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-10,Hong Kong-Zhuhai-Macao Bridge,125,9,3,137,136,7,7,150
2020-09-10,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-10,Man Kam To,0,0,0,0,0,0,0,0
2020-09-10,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-10,Shenzhen Bay,1317,171,7,1495,612,84,6,702
2020-09-10,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-10,Harbour Control,0,0,0,0,0,0,0,0
2020-09-10,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-10,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-10,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-11,Airport,1166,7,44,1217,1430,9,56,1495
2020-09-11,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-11,Hung Hom,0,0,0,0,0,0,0,0
2020-09-11,Lo Wu,0,0,0,0,0,0,0,0
2020-09-11,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-11,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-11,Hong Kong-Zhuhai-Macao Bridge,110,7,7,124,133,8,2,143
2020-09-11,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-11,Man Kam To,0,0,0,0,0,0,0,0
2020-09-11,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-11,Shenzhen Bay,1213,180,6,1399,537,89,5,631
2020-09-11,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-11,Harbour Control,0,0,0,0,0,0,0,0
2020-09-11,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-11,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-11,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-12,Airport,959,15,39,1013,1457,40,46,1543
2020-09-12,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-12,Hung Hom,0,0,0,0,0,0,0,0
2020-09-12,Lo Wu,0,0,0,0,0,0,0,0
2020-09-12,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-12,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-12,Hong Kong-Zhuhai-Macao Bridge,109,13,5,127,101,8,3,112
2020-09-12,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-12,Man Kam To,0,0,0,0,0,0,0,0
2020-09-12,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-12,Shenzhen Bay,1576,251,4,1831,576,88,2,666
2020-09-12,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-12,Harbour Control,0,0,0,0,0,0,0,0
2020-09-12,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-12,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-12,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-13,Airport,1351,9,49,1409,1426,29,60,1515
2020-09-13,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-13,Hung Hom,0,0,0,0,0,0,0,0
2020-09-13,Lo Wu,0,0,0,0,0,0,0,0
2020-09-13,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-13,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-13,Hong Kong-Zhuhai-Macao Bridge,229,20,7,256,70,2,4,76
2020-09-13,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-13,Man Kam To,0,0,0,0,0,0,0,0
2020-09-13,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-13,Shenzhen Bay,3251,443,9,3703,416,72,3,491
2020-09-13,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-13,Harbour Control,0,0,0,0,0,0,0,0
2020-09-13,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-13,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-13,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-14,Airport,656,4,26,686,866,8,38,912
2020-09-14,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-14,Hung Hom,0,0,0,0,0,0,0,0
2020-09-14,Lo Wu,0,0,0,0,0,0,0,0
2020-09-14,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-14,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-14,Hong Kong-Zhuhai-Macao Bridge,160,9,3,172,87,2,3,92
2020-09-14,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-14,Man Kam To,0,0,0,0,0,0,0,0
2020-09-14,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-14,Shenzhen Bay,2277,302,7,2586,415,45,4,464
2020-09-14,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-14,Harbour Control,0,0,0,0,0,0,0,0
2020-09-14,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-14,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-14,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-15,Airport,754,7,40,801,1340,18,64,1422
2020-09-15,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-15,Hung Hom,0,0,0,0,0,0,0,0
2020-09-15,Lo Wu,0,0,0,0,0,0,0,0
2020-09-15,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-15,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-15,Hong Kong-Zhuhai-Macao Bridge,125,6,5,136,128,3,3,134
2020-09-15,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-15,Man Kam To,0,0,0,0,0,0,0,0
2020-09-15,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-15,Shenzhen Bay,1764,263,9,2036,550,51,2,603
2020-09-15,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-15,Harbour Control,0,0,0,0,0,0,0,0
2020-09-15,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-15,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-15,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-16,Airport,799,10,30,839,1065,17,47,1129
2020-09-16,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-16,Hung Hom,0,0,0,0,0,0,0,0
2020-09-16,Lo Wu,0,0,0,0,0,0,0,0
2020-09-16,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-16,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-16,Hong Kong-Zhuhai-Macao Bridge,73,3,2,78,321,11,7,339
2020-09-16,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-16,Man Kam To,0,0,0,0,0,0,0,0
2020-09-16,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-16,Shenzhen Bay,1091,183,5,1279,1189,85,5,1279
2020-09-16,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-16,Harbour Control,0,0,0,0,0,0,0,0
2020-09-16,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-16,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-16,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-17,Airport,650,5,21,676,1276,6,42,1324
2020-09-17,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-17,Hung Hom,0,0,0,0,0,0,0,0
2020-09-17,Lo Wu,0,0,0,0,0,0,0,0
2020-09-17,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-17,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-17,Hong Kong-Zhuhai-Macao Bridge,72,4,1,77,87,9,4,100
2020-09-17,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-17,Man Kam To,0,0,0,0,0,0,0,0
2020-09-17,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-17,Shenzhen Bay,844,103,0,947,459,37,3,499
2020-09-17,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-17,Harbour Control,0,0,0,0,0,0,0,0
2020-09-17,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-17,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-17,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-18,Airport,822,4,41,867,1336,5,41,1382
2020-09-18,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-18,Hung Hom,0,0,0,0,0,0,0,0
2020-09-18,Lo Wu,0,0,0,0,0,0,0,0
2020-09-18,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-18,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-18,Hong Kong-Zhuhai-Macao Bridge,75,11,3,89,72,2,1,75
2020-09-18,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-18,Man Kam To,0,0,0,0,0,0,0,0
2020-09-18,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-18,Shenzhen Bay,868,121,4,993,393,48,11,452
2020-09-18,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-18,Harbour Control,0,0,0,0,0,0,0,0
2020-09-18,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-18,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-18,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-19,Airport,1306,11,31,1348,1544,25,36,1605
2020-09-19,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-19,Hung Hom,0,0,0,0,0,0,0,0
2020-09-19,Lo Wu,0,0,0,0,0,0,0,0
2020-09-19,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-19,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-19,Hong Kong-Zhuhai-Macao Bridge,114,9,4,127,82,6,5,93
2020-09-19,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-19,Man Kam To,0,0,0,0,0,0,0,0
2020-09-19,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-19,Shenzhen Bay,1236,202,4,1442,357,52,6,415
2020-09-19,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-19,Harbour Control,0,0,0,0,0,0,0,0
2020-09-19,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-19,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-19,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-20,Airport,1171,9,43,1223,1292,21,48,1361
2020-09-20,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-20,Hung Hom,0,0,0,0,0,0,0,0
2020-09-20,Lo Wu,0,0,0,0,0,0,0,0
2020-09-20,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-20,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-20,Hong Kong-Zhuhai-Macao Bridge,144,16,5,165,50,5,1,56
2020-09-20,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-20,Man Kam To,0,0,0,0,0,0,0,0
2020-09-20,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-20,Shenzhen Bay,2339,314,9,2662,313,26,6,345
2020-09-20,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-20,Harbour Control,0,0,0,0,0,0,0,0
2020-09-20,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-20,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-20,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-21,Airport,740,1,17,758,1110,5,23,1138
2020-09-21,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-21,Hung Hom,0,0,0,0,0,0,0,0
2020-09-21,Lo Wu,0,0,0,0,0,0,0,0
2020-09-21,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-21,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-21,Hong Kong-Zhuhai-Macao Bridge,119,9,1,129,44,1,3,48
2020-09-21,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-21,Man Kam To,0,0,0,0,0,0,0,0
2020-09-21,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-21,Shenzhen Bay,1398,204,3,1605,296,39,3,338
2020-09-21,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-21,Harbour Control,0,0,0,0,0,0,0,0
2020-09-21,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-21,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-21,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-22,Airport,740,2,21,763,1109,22,57,1188
2020-09-22,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-22,Hung Hom,0,0,0,0,0,0,0,0
2020-09-22,Lo Wu,0,0,0,0,0,0,0,0
2020-09-22,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-22,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-22,Hong Kong-Zhuhai-Macao Bridge,104,5,2,111,102,6,1,109
2020-09-22,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-22,Man Kam To,0,0,0,0,0,0,0,0
2020-09-22,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-22,Shenzhen Bay,950,129,3,1082,373,32,7,412
2020-09-22,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-22,Harbour Control,0,0,0,0,0,0,0,0
2020-09-22,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-22,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-22,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-23,Airport,884,1,39,924,891,11,60,962
2020-09-23,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-23,Hung Hom,0,0,0,0,0,0,0,0
2020-09-23,Lo Wu,0,0,0,0,0,0,0,0
2020-09-23,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-23,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-23,Hong Kong-Zhuhai-Macao Bridge,88,6,4,98,175,5,1,181
2020-09-23,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-23,Man Kam To,0,0,0,0,0,0,0,0
2020-09-23,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-23,Shenzhen Bay,878,141,6,1025,573,80,8,661
2020-09-23,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-23,Harbour Control,0,0,0,0,0,0,0,0
2020-09-23,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-23,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-23,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-24,Airport,604,3,14,621,1255,6,37,1298
2020-09-24,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-24,Hung Hom,0,0,0,0,0,0,0,0
2020-09-24,Lo Wu,0,0,0,0,0,0,0,0
2020-09-24,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-24,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-24,Hong Kong-Zhuhai-Macao Bridge,103,6,3,112,110,4,0,114
2020-09-24,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-24,Man Kam To,0,0,0,0,0,0,0,0
2020-09-24,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-24,Shenzhen Bay,769,119,5,893,495,61,7,563
2020-09-24,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-24,Harbour Control,0,0,0,0,0,0,0,0
2020-09-24,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-24,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-24,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-25,Airport,885,3,42,930,1358,13,51,1422
2020-09-25,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-25,Hung Hom,0,0,0,0,0,0,0,0
2020-09-25,Lo Wu,0,0,0,0,0,0,0,0
2020-09-25,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-25,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-25,Hong Kong-Zhuhai-Macao Bridge,122,3,1,126,161,5,0,166
2020-09-25,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-25,Man Kam To,0,0,0,0,0,0,0,0
2020-09-25,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-25,Shenzhen Bay,965,129,6,1100,513,71,5,589
2020-09-25,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-25,Harbour Control,0,0,0,0,0,0,0,0
2020-09-25,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-25,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-25,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-26,Airport,1100,18,12,1130,1382,47,27,1456
2020-09-26,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-26,Hung Hom,0,0,0,0,0,0,0,0
2020-09-26,Lo Wu,0,0,0,0,0,0,0,0
2020-09-26,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-26,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-26,Hong Kong-Zhuhai-Macao Bridge,87,9,1,97,83,7,1,91
2020-09-26,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-26,Man Kam To,0,0,0,0,0,0,0,0
2020-09-26,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-26,Shenzhen Bay,1003,128,5,1136,489,80,5,574
2020-09-26,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-26,Harbour Control,0,0,0,0,0,0,0,0
2020-09-26,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-26,Macau Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-26,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-27,Airport,1315,3,37,1355,1213,8,52,1273
2020-09-27,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0
2020-09-27,Hung Hom,0,0,0,0,0,0,0,0
2020-09-27,Lo Wu,0,0,0,0,0,0,0,0
2020-09-27,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0
2020-09-27,Heung Yuen Wai,0,0,0,0,0,0,0,0
2020-09-27,Hong Kong-Zhuhai-Macao Bridge,51,5,2,58,51,2,0,53
2020-09-27,Lok Ma Chau,0,0,0,0,0,0,0,0
2020-09-27,Man Kam To,0,0,0,0,0,0,0,0
2020-09-27,Sha Tau Kok,0,0,0,0,0,0,0,0
2020-09-27,Shenzhen Bay,1073,147,4,1224,308,40,9,357
2020-09-27,China Ferry Terminal,0,0,0,0,0,0,0,0
2020-09-27,Harbour Control,0,0,0,0,0,0,0,0
2020-09-27,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0
2020-09-27,Macau Ferry Terminal,0,0,0,0,0,0,0,0
